source_id,Mass_BH,Mass_BH_lower,Mass_BH_upper,Mass_1,Mass_1_lower,Mass_1_upper,logP,logP_lower,logP_upper,plating
6005076900782499840,3.910395503821096,2.5869414215784974,5.7474067094330925,1.86155006811815,0.8212736302252167,4.05376482926024,2.3372756832574497,2.0023897735095604,2.46737132090709,bronze
6008779922816913280,3.5039688442384365,2.5002522061678585,5.3274595439501455,1.649969181097518,0.7551307542255093,3.4284264790811636,1.4143079443034963,1.0543976224430527,1.535951701921879,bronze
6014107022281793024,3.1912900791198093,2.0409866565255608,4.807831567551387,1.1069811792782047,0.4577191729445677,2.539903771820352,1.1389496921859157,0.7864060373464181,1.2635924745927762,bronze
6025144602896390528,4.460016321229702,2.887869466800854,6.743173092837785,1.6141007093839577,0.6738573305162322,3.674019482271121,1.5318154483722017,1.1825749301892283,1.6578586777380306,bronze
6025429857444309376,3.882089582470463,2.5470826824444672,5.789668041301602,1.6379608867154891,0.7050206119607436,3.6426970591352252,1.835612113558202,1.4823194475586179,1.9593981542083327,bronze
6030107145549162112,4.285434953879623,2.787873226951111,6.405431330216351,1.730394941563859,0.7332807564168629,3.8709806898253962,1.45581349364403,1.1020714018420228,1.580603854076195,bronze
6030739021137708288,3.098674612746494,2.059368026055278,4.428908247761806,1.829467936829312,0.8341582785440068,3.8581037266194462,1.848277849062385,1.4958762371272987,1.9718773436797676,bronze
6038255390012516352,6.731677596315796,2.1557956454607408,8.743578855273029,1.314729223754576,0.3172857622795184,5.219319294054554,2.444838350824301,2.086407419182339,2.567512144610382,bronze
6040682385826470400,5.145115136746325,1.8096680376007483,6.5924922752972845,1.33097346255534,0.35683002661786956,4.735467056150361,1.022113018665429,0.6469635521838071,1.1391467485558568,bronze
6041904050630742272,10.481016210332198,2.2175108737424987,14.10084743891745,0.6855402137792136,0.10460098944418103,4.229555266499916,1.001335026292437,0.6468932113659717,1.1260644477361321,bronze
6043551119047941632,9.58532534892197,2.707655043023586,12.606878215041672,1.3583718840571353,0.28383076726926937,6.1530142075840555,1.1543596044124211,0.8146541444870633,1.284483701367294,bronze
6061557816668195328,3.1037636939075024,1.4753961108461235,3.925329278187828,1.58212871246705,0.5836407261841787,4.131240781511168,1.5520278181309586,1.186586059385114,1.670609433539645,bronze
6063380983089280256,3.4176538026466403,2.1268777308187685,5.180053477150276,1.026871274545609,0.41091051491997643,2.4374218115841684,0.9806830911097262,0.6244753604933946,1.1022751181238668,bronze
6063720079322334464,4.396574074678426,2.1081348266881785,5.665203754800275,2.0286182785691294,0.7388667078586382,5.335810547531238,1.4989229782921174,1.1379412023674462,1.620073509429522,bronze
6064746778345895168,3.4464216571418835,2.36731384110904,4.963148604416735,2.1309897136322915,0.9946662906359605,4.372001305334634,2.3727801564985738,2.0110637936081837,2.4934458102448223,bronze
